Customer_ID,snapshot_date,Age,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance,num_loan_types,debt_to_income,emi_to_salary,investment_rate,balance_to_debt,inq_per_loan,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,label
cus_0x84dd,2024-09-01,45.0,18702.5,1736.542,4.0,4.0,10.0,3.0,['personal loan' 'mortgage loan'],14,15.0,14.21,7.0,2576.87,38.72,77,42.114,92.302,329.238,2,0.13777474804181036,0.0242376874918707,0.05312216913317779,0.12810498589921138,1.75,,,,,,,,,,,,,,,,,,,,,0
cus_0x8511,2024-09-01,29.0,43115.38,3806.948,4.0,4.0,6.0,4.0,['student loan' 'payday loan' 'auto loan'],9,10.0,7.86,0.0,746.05,30.879,200,118.44,58.267,453.987,3,0.017303168772517544,0.03110336590730756,0.015301416931113556,0.6090449099792518,0.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8525,2024-09-01,16.0,53451.48,4397.29,8.0,10.0,34.0,7.0,"['student loan' 'auto loan' 'payday loan' 'home equity loan'
 'credit-builder loan']",30,23.0,6.32,10.0,4431.55,33.361,100,225.615,371.659,132.454,5,0.08290634971473727,0.0512960718824816,0.08450079462700276,0.030107725801175395,1.25,,,,,,,,,,,,,,,,,,,,,1
cus_0x85e8,2024-09-01,22.0,126115.56,10304.63,8.0,7.0,19.0,4.0,['home equity loan' 'debt consolidation loan' 'student loan'],13,14.0,9.72,3.0,1208.29,26.706,351,389.008,942.74,144.564,3,0.009580740229514665,0.03774713433336924,0.09147815320363724,0.12037145763216432,0.6,,,,,,,,,,,,,,,,,,,,,0
cus_0x8666,2024-09-01,30.0,19599.81,1716.318,6.0,7.0,31.0,5.0,['auto loan' 'mortgage loan' 'personal loan' 'payday loan'],20,19.0,12.42,7.0,1825.52,29.649,184,53.377,123.849,284.407,4,0.09313492656681024,0.031081605154083286,0.07211768583337506,0.1562572542320916,1.1666666666666667,,,,,,,,,,,,,,,,,,,,,1
cus_0x86a,2024-09-01,37.0,59072.52,4824.71,5.0,9.0,28.0,6.0,['debt consolidation loan' 'student loan' 'payday loan' 'mortgage loan'],33,17.0,19.2,13.0,2781.03,31.768,128,219.507,93.049,409.915,4,0.04707743841910894,0.04548698533480047,0.019281929498457223,0.14770329579479732,1.8571428571428572,,,,,,,,,,,,,,,,,,,,,1
cus_0x8757,2024-09-01,21.0,9901.355,887.973,7.0,5.0,21.0,3.0,['personal loan' 'home equity loan' 'mortgage loan'],12,17.0,10.54,11.0,2039.68,25.766,128,51.744,95.305,266.002,3,0.20597928472570415,0.05820649221067457,0.10720798044485041,0.13083972009330222,2.75,,,,,,,,,,,,,,,,,,,,,1
cus_0x8786,2024-09-01,40.0,77095.8,6395.65,9.0,8.0,20.0,8.0,"['payday loan' 'student loan' 'debt consolidation loan' 'auto loan'
 'credit-builder loan' 'personal loan' 'home equity loan']",55,18.0,17.87,10.0,3106.52,25.304,29,333.798,10000.0,364.298,7,0.040293760571126165,0.05218325217105829,1.563318299422354,0.11755290392338585,1.1111111111111112,,,,,,,,,,,,,,,,,,,,,1
cus_0x8802,2024-09-01,25.0,122469.16,10072.763,7.0,6.0,18.0,1.0,['auto loan'],11,20.0,9.94,0.0,1154.21,34.472,255,83.017,96.354,1067.905,1,0.009424418160309417,0.008240912556707954,0.009564846820398692,0.9252906397970931,0.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8807,2024-09-01,20.0,48729.87,3812.823,6.0,10.0,24.0,2.0,['student loan' 'personal loan'],51,18.0,3.24,12.0,2606.51,23.695,119,63.598,239.007,348.678,2,0.05348786098011384,0.01667565589698316,0.06266861361945744,0.13410418368481808,4.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x8834,2024-09-01,38.0,27964.68,2224.39,8.0,3.0,6.0,4.0,"['credit-builder loan' 'debt consolidation loan' 'auto loan'
 'home equity loan']",18,14.0,0.84,1.0,1213.1,22.349,251,52.45,196.088,243.901,4,0.043378169241727715,0.02356890252944428,0.08811399350226252,0.2017140268511655,0.2,,,,,,,,,,,,,,,,,,,,,0
cus_0x885d,2024-09-01,19.0,14888.915,1343.743,5.0,5.0,6.0,1.0,['student loan'],11,5.0,5.5,4.0,903.97,24.165,384,6.706,87.343,330.326,1,0.06071021896364082,0.0049868264791116225,0.06495144425366037,0.366118213863443,2.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x8870,2024-09-01,42.0,122426.2,10431.183,4.0,4.0,2.0,1.0,['credit-builder loan'],2,6.0,8.34,4.0,1155.39,24.398,365,76.284,641.123,605.712,1,0.009437363592404303,0.007312371725074224,0.06145626471468148,0.524660365447643,2.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x899d,2024-09-01,22.0,14938.01,985.834,7.0,5.0,17.0,8.0,['payday loan' 'mortgage loan' 'personal loan'],47,24.0,17.45,13.0,3446.44,36.311,173,89.338,70.456,228.789,3,0.23070069569536403,0.09052991688571735,0.07139599973247782,0.06665496716404055,1.4444444444444444,,,,,,,,,,,,,,,,,,,,,0
cus_0x8a30,2024-09-01,51.0,34188.05,2821.004,5.0,5.0,17.0,0.0,,16,18.0,7.71,8.0,34.45,34.591,351,0.0,136.955,435.146,-1,0.0010076325607175397,0.0,0.048531114768086796,12.303131170662905,8.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8a3f,2024-09-01,47.0,39477.34,3010.778,0.0,1.0,11.0,0.0,,12,3.0,2.48,4.0,348.02,31.804,381,0.0,65.786,485.292,-1,0.008815466911729318,0.0,0.021842911396523917,1.3933069738123889,4.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8a5f,2024-09-01,53.0,123800.8,9657.933,5.0,3.0,7.0,2.0,['payday loan' 'personal loan'],7,6.0,7.21,1.0,832.14,35.174,298,563.493,478.104,904.832,2,0.006721550090547956,0.058339052564087564,0.04949863509768625,1.0872506421489785,0.3333333333333333,,,,,,,,,,,,,,,,,,,,,0
cus_0x8ab5,2024-09-01,20.0,81903.8,6603.317,0.0,3.0,8.0,0.0,,6,5.0,2.11,1.0,697.86,34.548,227,0.0,142.348,598.015,-1,0.008520379757962902,0.0,0.02155378065589523,0.8571316143433592,1.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x8ac6,2024-09-01,41.0,95895.72,7851.31,0.0,5.0,3.0,3.0,['home equity loan' 'auto loan'],8,7.0,1.75,2.0,553.13,25.253,320,164.816,270.106,640.21,2,0.00576797621441067,0.020989492264059873,0.0343982853453315,1.1571472398173714,0.5,,,,,,,,,,,,,,,,,,,,,0
cus_0x8aea,2024-09-01,55.0,26861.89,2074.491,3.0,7.0,11.0,0.0,,19,8.0,2.32,2.0,372.21,32.448,362,0.0,75.618,421.831,-1,0.013855917959683415,0.0,0.03643378843849479,1.1329573162562634,2.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8b62,2024-09-01,24.0,30128.6,2716.717,8.0,10.0,24.0,5.0,['auto loan' 'student loan' 'debt consolidation loan' 'personal loan'],48,15.0,15.65,14.0,2486.16,38.627,150,93.99,110.274,347.408,4,0.08251553289788115,0.03458417487913568,0.040575968726692294,0.1400826645652069,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,1
cus_0x8bae,2024-09-01,23.0,86676.39,7198.033,7.0,5.0,5.0,7.0,"['personal loan' 'mortgage loan' 'home equity loan' 'student loan'
 'credit-builder loan']",29,19.0,15.61,6.0,1066.91,31.91,106,453.703,52.96,453.14,5,0.012308977000807247,0.06302276986367474,0.007356543580228066,0.42526055566480314,0.75,,,,,,,,,,,,,,,,,,,,,0
cus_0x8be2,2024-09-01,37.0,56052.42,4293.785,9.0,8.0,32.0,5.0,['credit-builder loan' 'personal loan' 'payday loan'],48,20.0,15.23,13.0,2466.56,25.524,118,588.24,347.53,253.483,3,0.0440037378629172,0.13696611122559105,0.08091906812564541,0.10313143348084748,2.1666666666666665,,,,,,,,,,,,,,,,,,,,,0
cus_0x8cb5,2024-09-01,24.0,21719.9,2016.992,5.0,5.0,11.0,0.0,,16,9.0,7.73,3.0,557.02,32.578,279,0.0,114.792,376.907,-1,0.025644425415153146,0.0,0.05688426911504109,0.6772284147521594,3.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x8cf3,2024-09-01,16.0,15359.74,1362.978,10.0,7.0,27.0,8.0,['student loan' 'credit-builder loan' 'payday loan' 'auto loan'],20,25.0,1.06,6.0,2064.96,30.761,92,70.868,48.168,297.261,4,0.134431023505378,0.05195684974391082,0.03531435257753424,0.14436920366318806,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,1
cus_0x8d0,2024-09-01,29.0,81112.0,6948.333,5.0,7.0,28.0,7.0,['personal loan' 'auto loan' 'home equity loan' 'payday loan'],49,23.0,24.94,8.0,3399.41,37.915,152,250.691,404.347,329.796,4,0.04190955827056082,0.03607410955842813,0.05818500854686342,0.09728121020700445,1.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x8d2e,2024-09-01,17.0,35940.36,2781.03,6.0,7.0,32.0,6.0,['personal loan' 'debt consolidation loan'],55,15.0,1.29,13.0,2694.55,28.066,224,107.489,109.169,316.285,2,0.07497073010036348,0.03863689464168251,0.03924077022893355,0.11770696147353972,1.8571428571428572,,,,,,,,,,,,,,,,,,,,,0
cus_0x8d32,2024-09-01,30.0,39832.82,3492.402,8.0,8.0,31.0,4.0,['home equity loan' 'auto loan' 'credit-builder loan'],51,13.0,13.49,11.0,1446.99,39.937,143,75.573,51.178,462.49,3,0.03632566497513921,0.021633067136275753,0.014649902874046558,0.32009198958556345,2.2,,,,,,,,,,,,,,,,,,,,,0
cus_0x8d33,2024-09-01,20.0,138920.84,11503.737,5.0,3.0,3.0,4.0,['payday loan' 'credit-builder loan' 'mortgage loan'],19,15.0,6.45,4.0,246.87,31.152,398,235.855,457.261,707.257,3,0.0017770424002446269,0.020500685934845796,0.03974545441586366,2.857372816395691,0.8,,,,,,,,,,,,,,,,,,,,,0
cus_0x8d42,2024-09-01,50.0,30984.3,2385.025,0.0,6.0,12.0,2.0,['auto loan'],5,2.0,2.14,4.0,1098.16,28.672,371,35.049,79.637,393.817,1,0.035441322175354124,0.014689284479416602,0.03337643151266227,0.35919884275264746,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,1
cus_0x8d5e,2024-09-01,20.0,33189.56,3030.797,5.0,7.0,32.0,8.0,"['personal loan' 'student loan' 'payday loan' 'credit-builder loan'
 'debt consolidation loan']",31,15.0,4.47,15.0,4273.39,30.09,130,195.28,246.993,130.807,5,0.12875317560173738,0.06441064490795392,0.08146752569515703,0.030836446838028345,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,1
cus_0x8ddd,2024-09-01,28.0,16439.24,1433.937,8.0,5.0,6.0,2.0,['home equity loan' 'credit-builder loan'],11,10.0,19.21,6.0,699.36,30.316,93,25.147,160.684,247.564,2,0.042539524970438385,0.01752481119380154,0.1119798290796042,0.35490890399223257,2.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8e29,2024-09-01,25.0,59656.96,4706.413,7.0,3.0,13.0,4.0,['mortgage loan' 'student loan'],7,14.0,10.79,12.0,550.32,34.138,179,196.963,278.702,284.975,2,0.009224586291586238,0.041841028182570766,0.05920491786040444,0.5187096423129942,2.4,,,,,,,,,,,,,,,,,,,,,0
cus_0x8e40,2024-09-01,33.0,73971.16,6051.263,6.0,9.0,33.0,7.0,"['debt consolidation loan' 'student loan' 'credit-builder loan'
 'payday loan' 'home equity loan']",33,21.0,19.3,11.0,3528.13,23.176,72,330.286,241.123,283.718,5,0.04769537620639981,0.05457231452103122,0.03984013913473357,0.08067654067716407,1.375,,,,,,,,,,,,,,,,,,,,,0
cus_0x8e45,2024-09-01,41.0,152796.76,12845.063,2.0,5.0,1.0,0.0,,1,3.0,3.74,5.0,1265.86,23.817,224,0.0,1329.055,235.452,-1,0.008284545532604666,0.0,0.10346010291246431,0.18664414378857966,5.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8ec,2024-09-01,38.0,76223.58,5640.118,5.0,5.0,3.0,0.0,,12,4.0,0.8,5.0,1292.43,35.875,327,776.847,97.802,808.733,-1,0.016955554231981338,0.13771153165028632,0.017337343413131936,0.6260354251872926,5.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8f2d,2024-09-01,27.0,36190.17,3259.848,5.0,3.0,10.0,0.0,,11,6.0,2.96,5.0,1406.85,32.966,192,0.0,35.369,540.616,-1,0.038872741610729906,0.0,0.010846565065283632,0.38471143942891645,5.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x8f6a,2024-09-01,25.0,20365.57,1642.131,9.0,9.0,30.0,6.0,['payday loan' 'credit-builder loan' 'mortgage loan'],20,24.0,24.6,17.0,2924.35,25.133,63,95.247,127.269,221.696,3,0.14358578788671827,0.05796677197375011,0.07745517551552493,0.0761262754884031,2.4285714285714284,,,,,,,,,,,,,,,,,,,,,0
cus_0x8f7b,2024-09-01,29.0,163032.6,13463.05,4.0,3.0,5.0,1.0,['student loan'],15,6.0,8.3,3.0,18.93,23.204,244,120.648,1261.139,244.518,1,0.00011611103478056057,0.008960751037020808,0.09366713581723181,12.319016557952835,1.5,,,,,,,,,,,,,,,,,,,,,0
cus_0x9011,2024-09-01,33.0,108255.72,9042.31,2.0,2.0,3.0,3.0,['auto loan' 'student loan' 'payday loan'],6,0.0,3.43,2.0,794.74,42.691,347,136.602,222.312,785.317,3,0.0073412532727760455,0.015105309892063858,0.024583034309340276,0.9881581923743936,0.5,,,,,,,,,,,,,,,,,,,,,0
cus_0x9041,2024-09-01,28.0,38726.47,3467.206,0.0,4.0,10.0,0.0,,8,11.0,1.59,5.0,259.59,31.695,272,0.0,103.715,503.005,-1,0.00670299402465485,0.0,0.02990450970905419,1.9340918684523583,5.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x90f0,2024-09-01,36.0,28010.02,2072.168,9.0,7.0,26.0,4.0,['credit-builder loan' 'mortgage loan' 'home equity loan'],32,15.0,5.33,13.0,1794.71,33.966,131,49.875,140.471,306.871,3,0.06407156897535327,0.024057384640318584,0.06775668927940234,0.17144806232632218,2.6,,,,,,,,,,,,,,,,,,,,,1
cus_0x913c,2024-09-01,52.0,29060.32,2235.693,8.0,5.0,9.0,4.0,['mortgage loan' 'debt consolidation loan'],11,15.0,8.2,3.0,865.12,34.555,239,64.492,130.322,308.756,2,0.029768778568901894,0.028833639663556867,0.058265483908609715,0.3576363552394587,0.6,,,,,,,,,,,,,,,,,,,,,0
cus_0x9247,2024-09-01,35.0,52385.58,4492.465,4.0,6.0,6.0,4.0,['home equity loan' 'auto loan'],12,19.0,14.99,6.0,184.38,37.187,333,166.056,75.502,447.689,2,0.003519603684760486,0.0369550002058545,0.016802623365264887,2.4203743661667927,1.2,,,,,,,,,,,,,,,,,,,,,0
cus_0x9283,2024-09-01,31.0,19334.83,1721.236,8.0,6.0,31.0,5.0,['debt consolidation loan' 'home equity loan' 'credit-builder loan'],19,16.0,24.35,8.0,3305.69,38.411,64,69.532,91.595,322.14,3,0.17096188785275832,0.040373096370067744,0.05318376807824247,0.09772310074424878,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,1
cus_0x92ef,2024-09-01,37.0,69870.88,6020.573,3.0,6.0,7.0,3.0,['payday loan' 'auto loan'],24,20.0,8.26,8.0,2106.68,28.634,72,148.71,45.792,647.556,2,0.03015061280732678,0.024696204795657213,0.007604657454123698,0.3077108479465574,2.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x9337,2024-09-01,36.0,87502.05,7589.838,4.0,3.0,10.0,4.0,['student loan' 'home equity loan' 'auto loan'],29,12.0,6.42,4.0,1291.41,28.605,345,227.429,738.606,72.949,3,0.014758456990927746,0.029960987179544606,0.0973023004838201,0.05721791072492475,0.8,,,,,,,,,,,,,,,,,,,,,0
cus_0x9375,2024-09-01,28.0,31815.94,2551.328,7.0,7.0,27.0,7.0,['personal loan' 'student loan' 'payday loan' 'auto loan'],60,13.0,20.65,11.0,4247.2,36.771,15,169.949,90.032,245.151,4,0.13348863844228892,0.06658587767716376,0.035274463156772955,0.057942422673132155,1.375,,,,,,,,,,,,,,,,,,,,,1
cus_0x9404,2024-09-01,26.0,105453.39,8759.783,6.0,5.0,19.0,3.0,['mortgage loan'],6,18.0,8.19,0.0,831.24,26.434,232,260.072,325.526,540.381,1,0.007882459895695191,0.02968593104063872,0.03715718104192285,0.6505106699990387,0.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x9438,2024-09-01,23.0,7156.425,413.369,10.0,6.0,31.0,5.0,['home equity loan' 'student loan'],53,16.0,6.27,6.0,1415.97,28.817,143,18.882,10.925,291.53,2,0.19783232098135853,0.04556808062379184,0.0263653893027712,0.20644756063995706,1.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x9444,2024-09-01,14.0,19556.16,1865.68,7.0,7.0,33.0,5.0,['auto loan' 'student loan' 'personal loan'],34,15.0,21.55,9.0,2850.96,28.805,63,65.797,193.037,207.733,3,0.1457757670336593,0.03524814108470654,0.1034119399147149,0.07318931541816856,1.5,,,,,,,,,,,,,,,,,,,,,1
cus_0x9466,2024-09-01,50.0,61269.16,5295.763,6.0,4.0,9.0,2.0,['home equity loan'],13,17.0,4.45,5.0,389.91,38.87,237,55.594,676.107,87.875,1,0.0063637829573156,0.010495844348708825,0.1276453184709227,0.2273541224322734,1.6666666666666667,,,,,,,,,,,,,,,,,,,,,1
cus_0x9469,2024-09-01,27.0,28582.04,2103.837,2.0,5.0,10.0,3.0,['mortgage loan' 'personal loan' 'debt consolidation loan'],3,-1.0,6.81,1.0,299.8,28.378,194,41.46,138.988,309.935,3,0.010488737377129935,0.01969748726385939,0.06603266666254917,1.0336934840425531,0.25,,,,,,,,,,,,,,,,,,,,,0
cus_0x9556,2024-09-01,43.0,73394.12,5968.177,9.0,9.0,23.0,5.0,"['personal loan' 'credit-builder loan' 'auto loan'
 'debt consolidation loan' 'payday loan']",20,17.0,19.85,11.0,2704.68,29.907,104,168.177,107.917,580.724,5,0.0368509513984036,0.02817423574472662,0.018079041717141243,0.21500103485999825,1.8333333333333333,,,,,,,,,,,,,,,,,,,,,0
cus_0x95ee,2024-09-01,31.0,73928.46,5988.705,4.0,5.0,8.0,0.0,,8,7.0,10.14,2.0,548.2,31.581,390,0.0,42.636,796.235,-1,0.007415176575075754,0.0,0.007118213668285835,1.4516296431172613,2.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x9674,2024-09-01,23.0,18940.82,1281.402,9.0,5.0,33.0,3.0,['debt consolidation loan' 'payday loan' 'auto loan' 'student loan'],49,13.0,9.11,17.0,1327.42,36.038,191,87.857,44.627,255.656,4,0.07007879918613946,0.06850971848141223,0.034799540237772555,0.19320395657999728,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,1
cus_0x9714,2024-09-01,18.0,20083.06,1856.588,8.0,5.0,15.0,3.0,['credit-builder loan' 'mortgage loan'],20,21.0,7.36,8.0,2381.47,27.101,114,33.82,30.023,371.816,2,0.11857512873393126,0.01820640529546918,0.01616235677663723,0.15648297774998216,2.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x9759,2024-09-01,23.0,20389.3,1876.108,7.0,4.0,11.0,4.0,['mortgage loan' 'credit-builder loan'],10,9.0,10.45,0.0,1136.37,40.393,321,48.444,34.101,345.066,2,0.055730911266631676,0.025807785167395805,0.018166775699640085,0.3042686197103845,0.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x977a,2024-09-01,19.0,73713.48,6269.79,4.0,6.0,22.0,6.0,"['home equity loan' 'mortgage loan' 'debt consolidation loan' 'auto loan'
 'personal loan']",6,16.0,15.78,7.0,1462.83,33.599,207,321.96,120.954,424.066,5,0.019844540719815156,0.051342813265952136,0.01928847880410602,0.2903793473285832,1.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x97d5,2024-09-01,21.0,18736.83,1682.403,10.0,6.0,25.0,7.0,"['credit-builder loan' 'auto loan' 'personal loan' 'student loan'
 'debt consolidation loan']",49,18.0,26.37,12.0,4384.76,37.698,10,92.65,10000.0,284.753,5,0.23400575200009818,0.0550373261779859,5.940348211331452,0.06515472802889351,1.5,,,,,,,,,,,,,,,,,,,,,0
cus_0x97dc,2024-09-01,31.0,99912.57,8615.048,1.0,5.0,5.0,1.0,['home equity loan'],16,5.0,1.13,1.0,148.57,39.051,273,64.37,240.401,806.733,1,0.0014869852013094916,0.007470942594563075,0.027901539081490723,5.4003677207996255,0.5,,,,,,,,,,,,,,,,,,,,,1
cus_0x97fc,2024-09-01,48.0,80953.2,6722.1,6.0,3.0,8.0,3.0,['personal loan' 'home equity loan'],16,9.0,5.14,4.0,597.32,38.846,278,111.729,106.143,704.338,2,0.007378493024450863,0.01661867293361693,0.015787806220344782,1.1788641529616257,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,0
cus_0x98e2,2024-09-01,26.0,148306.2,12123.85,0.0,7.0,12.0,4.0,['personal loan' 'auto loan' 'home equity loan'],10,4.0,4.93,0.0,1283.38,39.119,256,281.695,280.324,890.366,3,0.00865352457601519,0.023232864736470966,0.023119791172674303,0.6940048895186782,0.0,,,,,,,,,,,,,,,,,,,,,0
cus_0x98ed,2024-09-01,31.0,22229.06,1672.422,6.0,4.0,5.0,3.0,['debt consolidation loan' 'home equity loan'],10,10.0,9.44,9.0,1396.14,33.062,156,52.138,44.084,321.02,2,0.06280414897665594,0.031156516407696323,0.026343624023109535,0.23048513391642925,2.25,,,,,,,,,,,,,,,,,,,,,0
cus_0x9937,2024-09-01,46.0,20501034.0,7257.227,9.0,6.0,22.0,5.0,['credit-builder loan' 'student loan' 'mortgage loan' 'home equity loan'],52,18.0,6.13,11.0,1479.71,28.488,118,220.198,179.968,575.556,4,7.217733153472495e-05,0.03033771195086624,0.024795036032904453,0.3893780686292387,1.8333333333333333,,,,,,,,,,,,,,,,,,,,,1
cus_0x995d,2024-09-01,18.0,44418.54,3626.545,9.0,7.0,33.0,8.0,"['credit-builder loan' 'debt consolidation loan' 'auto loan'
 'home equity loan' 'student loan' 'personal loan']",64,20.0,4.85,13.0,1340.46,24.754,101,233.636,10000.0,44.076,6,0.030177259827544364,0.06440609282586432,2.756685306453814,0.03360219462376813,1.4444444444444444,,,,,,,,,,,,,,,,,,,,,1
cus_0x9978,2024-09-01,28.0,38305.28,3273.107,7.0,5.0,15.0,5.0,['credit-builder loan' 'student loan'],16,22.0,4.75,12.0,1718.29,33.297,74,151.937,133.468,331.906,2,0.044856613589207825,0.04640563060400898,0.04076470316944437,0.1936299286333312,2.0,,,,,,,,,,,,,,,,,,,,,1
cus_0x9a02,2024-09-01,36.0,17840.72,1275.727,10.0,6.0,29.0,8.0,"['payday loan' 'student loan' 'auto loan' 'mortgage loan'
 'home equity loan']",40,17.0,29.48,6.0,2651.74,29.867,89,118.036,100.278,199.259,5,0.1486258051353793,0.09245202772401617,0.07854302446803428,0.07549137872539337,0.6666666666666666,,,,,,,,,,,,,,,,,,,,,0
cus_0x9a09,2024-09-01,28.0,28910.45,2414.204,7.0,4.0,13.0,4.0,['credit-builder loan' 'debt consolidation loan' 'student loan'],15,10.0,9.39,6.0,292.98,30.91,189,95.023,171.348,245.05,3,0.010133701353615956,0.03934367448878024,0.07094555987817178,0.836961698074699,1.2,,,,,,,,,,,,,,,,,,,,,0
cus_0x9be5,2024-09-01,50.0,16558.12,1217.843,3.0,7.0,10.0,3.0,['home equity loan' 'payday loan' 'credit-builder loan'],5,2.0,1.57,1.0,15.43,31.264,236,35.388,23.941,227.315,3,0.0009318128016464643,0.02903409216773612,0.019642398569791185,13.89622641509434,0.25,,,,,,,,,,,,,,,,,,,,,0
cus_0x9bf3,2024-09-01,43.0,34571.53,2854.961,5.0,5.0,5.0,2.0,['home equity loan' 'student loan'],5,9.0,5.37,4.0,58.37,29.721,323,41.836,303.87,229.79,2,0.0016883346402476185,0.014648659417968243,0.10639851174438307,3.8873168266801414,1.3333333333333333,,,,,,,,,,,,,,,,,,,,,0
cus_0x9c22,2024-09-01,30.0,11203.125,918.594,8.0,7.0,5.0,4.0,['mortgage loan' 'home equity loan' 'personal loan'],27,13.0,19.48,6.0,954.43,27.264,167,35.81,37.945,308.104,3,0.08518559012863565,0.03894109791929917,0.0412627746592518,0.3235234397077756,1.2,,,,,,,,,,,,,,,,,,,,,0
cus_0x9ca4,2024-09-01,19.0,60183.14,4933.262,3.0,6.0,12.0,7.0,"['auto loan' 'payday loan' 'debt consolidation loan' 'personal loan'
 'mortgage loan']",10,11.0,17.52,7.0,1167.08,35.232,209,195.856,156.056,391.413,5,0.019391819838249745,0.03969306858857515,0.03162701940026695,0.3359470241764263,0.875,,,,,,,,,,,,,,,,,,,,,0
cus_0x9cc3,2024-09-01,27.0,48657.42,3979.785,6.0,6.0,15.0,6.0,['personal loan' 'student loan' 'mortgage loan'],58,21.0,5.9,10.0,2284.08,24.533,102,132.613,114.861,410.505,3,0.046941104951619884,0.03331327866237438,0.028853856714190797,0.1800834106464544,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,1
cus_0x9cd3,2024-09-01,15.0,89394.78,7710.565,8.0,3.0,6.0,2.0,['mortgage loan' 'credit-builder loan'],13,16.0,11.18,7.0,1255.14,31.901,322,134.729,310.384,575.944,2,0.01404026006596732,0.01747103214457766,0.04024915824479208,0.4592991227092521,2.3333333333333335,,,,,,,,,,,,,,,,,,,,,0
cus_0x9d0a,2024-09-01,42.0,88045.8,7108.15,5.0,4.0,19.0,4.0,['home equity loan' 'student loan'],14,13.0,9.57,6.0,262.3,41.243,269,268.582,88.948,593.285,2,0.002979097479976558,0.037779762700182164,0.012511763009642502,2.257064185339916,1.2,,,,,,,,,,,,,,,,,,,,,0
cus_0x9d2e,2024-09-01,23.0,15160.61,1335.384,3.0,3.0,7.0,4.0,['personal loan' 'auto loan' 'credit-builder loan'],14,3.0,5.89,8.0,1168.42,32.063,386,37.424,89.589,296.525,3,0.07706437508945291,0.028003927014989702,0.067038366218093,0.25442099502317383,1.6,,,,,,,,,,,,,,,,,,,,,1
cus_0x9d32,2024-09-01,14.0,15868.97,1446.414,7.0,9.0,31.0,9.0,"['personal loan' 'payday loan' 'credit-builder loan' 'auto loan'
 'mortgage loan' 'home equity loan']",33,15.0,16.62,13.0,4972.01,24.189,108,62.592,149.436,212.614,6,0.3132967485130722,0.043244020024678496,0.10324343967931775,0.04295466930490789,1.3,,,,,,,,,,,,,,,,,,,,,1
cus_0x9d3d,2024-09-01,43.0,15400.19,1140.285,6.0,10.0,17.0,2.0,['auto loan'],56,8.0,14.71,10.0,2567.88,36.246,82,105.651,42.783,351.364,1,0.16673257066499406,0.09257196931528934,0.03748669263155128,0.1371663915792096,3.3333333333333335,,,,,,,,,,,,,,,,,,,,,1
cus_0x9d7e,2024-09-01,48.0,106598.84,8639.237,8.0,7.0,13.0,3.0,['auto loan' 'mortgage loan'],30,9.0,3.06,5.0,1454.48,33.872,350,320.893,89.265,693.766,2,0.013644298152792726,0.03713937476483573,0.010331313828544287,0.4773449308819083,1.4285714285714286,,,,,,,,,,,,,,,,,,,,,0
